# [1] = year, [2] = month, [3] = day, [4] = lunar phase,
# [5] = label (1 = full, 2 = new), 
# [6] = day of week (1 = monday, 7 = sunday) 
# 
# calculated in PST using the pyephem package.
# 
2097	1	1	0.576181	0	2
2097	1	2	0.609752	0	3
2097	1	3	0.643323	0	4
2097	1	4	0.676893	0	5
2097	1	5	0.710464	0	6
2097	1	6	0.744035	0	7
2097	1	7	0.777606	0	1
2097	1	8	0.811177	0	2
2097	1	9	0.844747	0	3
2097	1	10	0.878318	0	4
2097	1	11	0.911889	0	5
2097	1	12	0.945460	0	6
2097	1	13	0.979030	2	7
2097	1	14	0.012638	0	1
2097	1	15	0.046307	0	2
2097	1	16	0.079977	0	3
2097	1	17	0.113646	0	4
2097	1	18	0.147315	0	5
2097	1	19	0.180984	0	6
2097	1	20	0.214654	0	7
2097	1	21	0.248323	0	1
2097	1	22	0.281992	0	2
2097	1	23	0.315661	0	3
2097	1	24	0.349331	0	4
2097	1	25	0.383000	0	5
2097	1	26	0.416669	0	6
2097	1	27	0.450339	1	7
2097	1	28	0.484008	0	1
2097	1	29	0.517677	0	2
2097	1	30	0.551346	0	3
2097	1	31	0.585016	0	4
2097	2	1	0.618685	0	5
2097	2	2	0.652354	0	6
2097	2	3	0.686023	0	7
2097	2	4	0.719693	0	1
2097	2	5	0.753362	0	2
2097	2	6	0.787031	0	3
2097	2	7	0.820700	0	4
2097	2	8	0.854370	0	5
2097	2	9	0.888039	0	6
2097	2	10	0.921708	0	7
2097	2	11	0.955377	2	1
2097	2	12	0.989047	0	2
2097	2	13	0.022802	0	3
2097	2	14	0.056599	0	4
2097	2	15	0.090396	0	5
2097	2	16	0.124192	0	6
2097	2	17	0.157989	0	7
2097	2	18	0.191786	0	1
2097	2	19	0.225583	0	2
2097	2	20	0.259379	0	3
2097	2	21	0.293176	0	4
2097	2	22	0.326973	0	5
2097	2	23	0.360770	0	6
2097	2	24	0.394567	0	7
2097	2	25	0.428363	0	1
2097	2	26	0.462160	1	2
2097	2	27	0.495957	0	3
2097	2	28	0.529754	0	4
2097	3	1	0.563550	0	5
2097	3	2	0.597347	0	6
2097	3	3	0.631144	0	7
2097	3	4	0.664941	0	1
2097	3	5	0.698737	0	2
2097	3	6	0.732534	0	3
2097	3	7	0.766331	0	4
2097	3	8	0.800128	0	5
2097	3	9	0.833925	0	6
2097	3	10	0.867721	0	7
2097	3	11	0.901518	0	1
2097	3	12	0.935315	0	2
2097	3	13	0.969112	2	3
2097	3	14	0.002919	0	4
2097	3	15	0.036842	0	5
2097	3	16	0.070764	0	6
2097	3	17	0.104687	0	7
2097	3	18	0.138610	0	1
2097	3	19	0.172532	0	2
2097	3	20	0.206455	0	3
2097	3	21	0.240377	0	4
2097	3	22	0.274300	0	5
2097	3	23	0.308223	0	6
2097	3	24	0.342145	0	7
2097	3	25	0.376068	0	1
2097	3	26	0.409991	0	2
2097	3	27	0.443913	1	3
2097	3	28	0.477836	0	4
2097	3	29	0.511758	0	5
2097	3	30	0.545681	0	6
2097	3	31	0.579604	0	7
2097	4	1	0.613526	0	1
2097	4	2	0.647449	0	2
2097	4	3	0.681371	0	3
2097	4	4	0.715294	0	4
2097	4	5	0.749217	0	5
2097	4	6	0.783139	0	6
2097	4	7	0.817062	0	7
2097	4	8	0.850984	0	1
2097	4	9	0.884907	0	2
2097	4	10	0.918830	0	3
2097	4	11	0.952752	0	4
2097	4	12	0.986675	2	5
2097	4	13	0.020663	0	6
2097	4	14	0.054695	0	7
2097	4	15	0.088726	0	1
2097	4	16	0.122758	0	2
2097	4	17	0.156789	0	3
2097	4	18	0.190821	0	4
2097	4	19	0.224852	0	5
2097	4	20	0.258883	0	6
2097	4	21	0.292915	0	7
2097	4	22	0.326946	0	1
2097	4	23	0.360978	0	2
2097	4	24	0.395009	0	3
2097	4	25	0.429041	0	4
2097	4	26	0.463072	1	5
2097	4	27	0.497104	0	6
2097	4	28	0.531135	0	7
2097	4	29	0.565166	0	1
2097	4	30	0.599198	0	2
2097	5	1	0.633229	0	3
2097	5	2	0.667261	0	4
2097	5	3	0.701292	0	5
2097	5	4	0.735324	0	6
2097	5	5	0.769355	0	7
2097	5	6	0.803386	0	1
2097	5	7	0.837418	0	2
2097	5	8	0.871449	0	3
2097	5	9	0.905481	0	4
2097	5	10	0.939512	0	5
2097	5	11	0.973544	2	6
2097	5	12	0.007593	0	7
2097	5	13	0.041705	0	1
2097	5	14	0.075818	0	2
2097	5	15	0.109930	0	3
2097	5	16	0.144042	0	4
2097	5	17	0.178154	0	5
2097	5	18	0.212267	0	6
2097	5	19	0.246379	0	7
2097	5	20	0.280491	0	1
2097	5	21	0.314604	0	2
2097	5	22	0.348716	0	3
2097	5	23	0.382828	0	4
2097	5	24	0.416940	0	5
2097	5	25	0.451053	1	6
2097	5	26	0.485165	0	7
2097	5	27	0.519277	0	1
2097	5	28	0.553389	0	2
2097	5	29	0.587502	0	3
2097	5	30	0.621614	0	4
2097	5	31	0.655726	0	5
2097	6	1	0.689839	0	6
2097	6	2	0.723951	0	7
2097	6	3	0.758063	0	1
2097	6	4	0.792175	0	2
2097	6	5	0.826288	0	3
2097	6	6	0.860400	0	4
2097	6	7	0.894512	0	5
2097	6	8	0.928625	0	6
2097	6	9	0.962737	2	7
2097	6	10	0.996849	0	1
2097	6	11	0.030997	0	2
2097	6	12	0.065149	0	3
2097	6	13	0.099301	0	4
2097	6	14	0.133454	0	5
2097	6	15	0.167606	0	6
2097	6	16	0.201758	0	7
2097	6	17	0.235910	0	1
2097	6	18	0.270062	0	2
2097	6	19	0.304214	0	3
2097	6	20	0.338366	0	4
2097	6	21	0.372518	0	5
2097	6	22	0.406670	0	6
2097	6	23	0.440822	0	7
2097	6	24	0.474974	1	1
2097	6	25	0.509126	0	2
2097	6	26	0.543278	0	3
2097	6	27	0.577430	0	4
2097	6	28	0.611582	0	5
2097	6	29	0.645734	0	6
2097	6	30	0.679886	0	7
2097	7	1	0.714038	0	1
2097	7	2	0.748190	0	2
2097	7	3	0.782342	0	3
2097	7	4	0.816494	0	4
2097	7	5	0.850646	0	5
2097	7	6	0.884798	0	6
2097	7	7	0.918950	0	7
2097	7	8	0.953102	0	1
2097	7	9	0.987254	2	2
2097	7	10	0.021397	0	3
2097	7	11	0.055535	0	4
2097	7	12	0.089673	0	5
2097	7	13	0.123811	0	6
2097	7	14	0.157949	0	7
2097	7	15	0.192087	0	1
2097	7	16	0.226225	0	2
2097	7	17	0.260363	0	3
2097	7	18	0.294500	0	4
2097	7	19	0.328638	0	5
2097	7	20	0.362776	0	6
2097	7	21	0.396914	0	7
2097	7	22	0.431052	0	1
2097	7	23	0.465190	0	2
2097	7	24	0.499328	1	3
2097	7	25	0.533466	0	4
2097	7	26	0.567603	0	5
2097	7	27	0.601741	0	6
2097	7	28	0.635879	0	7
2097	7	29	0.670017	0	1
2097	7	30	0.704155	0	2
2097	7	31	0.738293	0	3
2097	8	1	0.772431	0	4
2097	8	2	0.806569	0	5
2097	8	3	0.840707	0	6
2097	8	4	0.874844	0	7
2097	8	5	0.908982	0	1
2097	8	6	0.943120	0	2
2097	8	7	0.977258	2	3
2097	8	8	0.011371	0	4
2097	8	9	0.045435	0	5
2097	8	10	0.079499	0	6
2097	8	11	0.113562	0	7
2097	8	12	0.147626	0	1
2097	8	13	0.181690	0	2
2097	8	14	0.215753	0	3
2097	8	15	0.249817	0	4
2097	8	16	0.283881	0	5
2097	8	17	0.317944	0	6
2097	8	18	0.352008	0	7
2097	8	19	0.386072	0	1
2097	8	20	0.420135	0	2
