# [1] = year, [2] = month, [3] = day, [4] = lunar phase,
# [5] = label (1 = full, 2 = new), 
# [6] = day of week (1 = monday, 7 = sunday) 
# 
# calculated in PST using the pyephem package.
# 
2081	1	1	0.695989	0	3
2081	1	2	0.729609	0	4
2081	1	3	0.763228	0	5
2081	1	4	0.796847	0	6
2081	1	5	0.830467	0	7
2081	1	6	0.864086	0	1
2081	1	7	0.897706	0	2
2081	1	8	0.931325	0	3
2081	1	9	0.964944	2	4
2081	1	10	0.998564	0	5
2081	1	11	0.032121	0	6
2081	1	12	0.065676	0	7
2081	1	13	0.099231	0	1
2081	1	14	0.132785	0	2
2081	1	15	0.166340	0	3
2081	1	16	0.199895	0	4
2081	1	17	0.233449	0	5
2081	1	18	0.267004	0	6
2081	1	19	0.300559	0	7
2081	1	20	0.334113	0	1
2081	1	21	0.367668	0	2
2081	1	22	0.401223	0	3
2081	1	23	0.434777	0	4
2081	1	24	0.468332	1	5
2081	1	25	0.501887	0	6
2081	1	26	0.535442	0	7
2081	1	27	0.568996	0	1
2081	1	28	0.602551	0	2
2081	1	29	0.636106	0	3
2081	1	30	0.669660	0	4
2081	1	31	0.703215	0	5
2081	2	1	0.736770	0	6
2081	2	2	0.770324	0	7
2081	2	3	0.803879	0	1
2081	2	4	0.837434	0	2
2081	2	5	0.870988	0	3
2081	2	6	0.904543	0	4
2081	2	7	0.938098	0	5
2081	2	8	0.971652	2	6
2081	2	9	0.005209	0	7
2081	2	10	0.038776	0	1
2081	2	11	0.072342	0	2
2081	2	12	0.105909	0	3
2081	2	13	0.139476	0	4
2081	2	14	0.173043	0	5
2081	2	15	0.206609	0	6
2081	2	16	0.240176	0	7
2081	2	17	0.273743	0	1
2081	2	18	0.307310	0	2
2081	2	19	0.340876	0	3
2081	2	20	0.374443	0	4
2081	2	21	0.408010	0	5
2081	2	22	0.441576	0	6
2081	2	23	0.475143	1	7
2081	2	24	0.508710	0	1
2081	2	25	0.542277	0	2
2081	2	26	0.575843	0	3
2081	2	27	0.609410	0	4
2081	2	28	0.642977	0	5
2081	3	1	0.676544	0	6
2081	3	2	0.710110	0	7
2081	3	3	0.743677	0	1
2081	3	4	0.777244	0	2
2081	3	5	0.810810	0	3
2081	3	6	0.844377	0	4
2081	3	7	0.877944	0	5
2081	3	8	0.911511	0	6
2081	3	9	0.945077	0	7
2081	3	10	0.978644	2	1
2081	3	11	0.012245	0	2
2081	3	12	0.045908	0	3
2081	3	13	0.079570	0	4
2081	3	14	0.113232	0	5
2081	3	15	0.146894	0	6
2081	3	16	0.180556	0	7
2081	3	17	0.214218	0	1
2081	3	18	0.247880	0	2
2081	3	19	0.281542	0	3
2081	3	20	0.315204	0	4
2081	3	21	0.348866	0	5
2081	3	22	0.382528	0	6
2081	3	23	0.416190	0	7
2081	3	24	0.449852	1	1
2081	3	25	0.483514	0	2
2081	3	26	0.517176	0	3
2081	3	27	0.550839	0	4
2081	3	28	0.584501	0	5
2081	3	29	0.618163	0	6
2081	3	30	0.651825	0	7
2081	3	31	0.685487	0	1
2081	4	1	0.719149	0	2
2081	4	2	0.752811	0	3
2081	4	3	0.786473	0	4
2081	4	4	0.820135	0	5
2081	4	5	0.853797	0	6
2081	4	6	0.887459	0	7
2081	4	7	0.921121	0	1
2081	4	8	0.954783	0	2
2081	4	9	0.988445	2	3
2081	4	10	0.022203	0	4
2081	4	11	0.056011	0	5
2081	4	12	0.089818	0	6
2081	4	13	0.123626	0	7
2081	4	14	0.157434	0	1
2081	4	15	0.191241	0	2
2081	4	16	0.225049	0	3
2081	4	17	0.258856	0	4
2081	4	18	0.292664	0	5
