# [1] = year, [2] = month, [3] = day, [4] = lunar phase,
# [5] = label (1 = full, 2 = new), 
# [6] = day of week (1 = monday, 7 = sunday) 
# 
# calculated in PST using the pyephem package.
# 
2027	1	1	0.770237	0	5
2027	1	2	0.803778	0	6
2027	1	3	0.837319	0	7
2027	1	4	0.870860	0	1
2027	1	5	0.904401	0	2
2027	1	6	0.937942	0	3
2027	1	7	0.971483	2	4
2027	1	8	0.005024	0	5
2027	1	9	0.038566	0	6
2027	1	10	0.072107	0	7
2027	1	11	0.105649	0	1
2027	1	12	0.139190	0	2
2027	1	13	0.172732	0	3
2027	1	14	0.206274	0	4
2027	1	15	0.239815	0	5
2027	1	16	0.273357	0	6
2027	1	17	0.306899	0	7
2027	1	18	0.340440	0	1
2027	1	19	0.373982	0	2
2027	1	20	0.407523	0	3
2027	1	21	0.441065	0	4
2027	1	22	0.474607	1	5
2027	1	23	0.508148	0	6
2027	1	24	0.541690	0	7
2027	1	25	0.575232	0	1
2027	1	26	0.608773	0	2
2027	1	27	0.642315	0	3
2027	1	28	0.675856	0	4
2027	1	29	0.709398	0	5
2027	1	30	0.742940	0	6
2027	1	31	0.776481	0	7
2027	2	1	0.810023	0	1
2027	2	2	0.843565	0	2
2027	2	3	0.877106	0	3
2027	2	4	0.910648	0	4
2027	2	5	0.944189	0	5
2027	2	6	0.977731	2	6
2027	2	7	0.011304	0	7
2027	2	8	0.044938	0	1
2027	2	9	0.078573	0	2
2027	2	10	0.112207	0	3
2027	2	11	0.145841	0	4
2027	2	12	0.179476	0	5
2027	2	13	0.213110	0	6
2027	2	14	0.246744	0	7
2027	2	15	0.280379	0	1
2027	2	16	0.314013	0	2
2027	2	17	0.347647	0	3
2027	2	18	0.381282	0	4
2027	2	19	0.414916	0	5
2027	2	20	0.448551	1	6
2027	2	21	0.482185	0	7
2027	2	22	0.515819	0	1
2027	2	23	0.549454	0	2
2027	2	24	0.583088	0	3
2027	2	25	0.616722	0	4
2027	2	26	0.650357	0	5
2027	2	27	0.683991	0	6
2027	2	28	0.717625	0	7
2027	3	1	0.751260	0	1
2027	3	2	0.784894	0	2
2027	3	3	0.818528	0	3
2027	3	4	0.852163	0	4
2027	3	5	0.885797	0	5
2027	3	6	0.919432	0	6
2027	3	7	0.953066	0	7
2027	3	8	0.986700	2	1
2027	3	9	0.020426	0	2
2027	3	10	0.054212	0	3
2027	3	11	0.087997	0	4
2027	3	12	0.121783	0	5
2027	3	13	0.155569	0	6
2027	3	14	0.189354	0	7
2027	3	15	0.223140	0	1
2027	3	16	0.256925	0	2
2027	3	17	0.290711	0	3
2027	3	18	0.324497	0	4
2027	3	19	0.358282	0	5
2027	3	20	0.392068	0	6
2027	3	21	0.425854	0	7
2027	3	22	0.459639	1	1
2027	3	23	0.493425	0	2
2027	3	24	0.527210	0	3
2027	3	25	0.560996	0	4
2027	3	26	0.594782	0	5
2027	3	27	0.628567	0	6
2027	3	28	0.662353	0	7
2027	3	29	0.696139	0	1
2027	3	30	0.729924	0	2
2027	3	31	0.763710	0	3
2027	4	1	0.797495	0	4
2027	4	2	0.831281	0	5
2027	4	3	0.865067	0	6
2027	4	4	0.898852	0	7
2027	4	5	0.932638	0	1
2027	4	6	0.966424	2	2
2027	4	7	0.000210	0	3
2027	4	8	0.034150	0	4
2027	4	9	0.068091	0	5
2027	4	10	0.102031	0	6
2027	4	11	0.135971	0	7
2027	4	12	0.169912	0	1
2027	4	13	0.203852	0	2
2027	4	14	0.237792	0	3
2027	4	15	0.271732	0	4
2027	4	16	0.305673	0	5
2027	4	17	0.339613	0	6
2027	4	18	0.373553	0	7
2027	4	19	0.407494	0	1
2027	4	20	0.441434	1	2
2027	4	21	0.475374	0	3
2027	4	22	0.509314	0	4
2027	4	23	0.543255	0	5
2027	4	24	0.577195	0	6
2027	4	25	0.611135	0	7
2027	4	26	0.645075	0	1
2027	4	27	0.679016	0	2
2027	4	28	0.712956	0	3
2027	4	29	0.746896	0	4
2027	4	30	0.780837	0	5
2027	5	1	0.814777	0	6
2027	5	2	0.848717	0	7
2027	5	3	0.882657	0	1
2027	5	4	0.916598	0	2
2027	5	5	0.950538	0	3
2027	5	6	0.984478	2	4
2027	5	7	0.018482	0	5
2027	5	8	0.052539	0	6
2027	5	9	0.086597	0	7
2027	5	10	0.120654	0	1
2027	5	11	0.154711	0	2
2027	5	12	0.188768	0	3
2027	5	13	0.222826	0	4
2027	5	14	0.256883	0	5
2027	5	15	0.290940	0	6
2027	5	16	0.324998	0	7
2027	5	17	0.359055	0	1
2027	5	18	0.393112	0	2
2027	5	19	0.427169	0	3
2027	5	20	0.461227	1	4
2027	5	21	0.495284	0	5
2027	5	22	0.529341	0	6
2027	5	23	0.563399	0	7
2027	5	24	0.597456	0	1
2027	5	25	0.631513	0	2
2027	5	26	0.665570	0	3
2027	5	27	0.699628	0	4
2027	5	28	0.733685	0	5
2027	5	29	0.767742	0	6
2027	5	30	0.801800	0	7
2027	5	31	0.835857	0	1
2027	6	1	0.869914	0	2
2027	6	2	0.903971	0	3
2027	6	3	0.938029	0	4
2027	6	4	0.972086	2	5
2027	6	5	0.006155	0	6
2027	6	6	0.040277	0	7
2027	6	7	0.074399	0	1
2027	6	8	0.108520	0	2
2027	6	9	0.142642	0	3
2027	6	10	0.176764	0	4
2027	6	11	0.210886	0	5
2027	6	12	0.245008	0	6
2027	6	13	0.279129	0	7
2027	6	14	0.313251	0	1
2027	6	15	0.347373	0	2
2027	6	16	0.381495	0	3
2027	6	17	0.415617	0	4
2027	6	18	0.449739	1	5
2027	6	19	0.483860	0	6
2027	6	20	0.517982	0	7
2027	6	21	0.552104	0	1
2027	6	22	0.586226	0	2
2027	6	23	0.620348	0	3
2027	6	24	0.654470	0	4
2027	6	25	0.688591	0	5
2027	6	26	0.722713	0	6
2027	6	27	0.756835	0	7
2027	6	28	0.790957	0	1
2027	6	29	0.825079	0	2
2027	6	30	0.859200	0	3
2027	7	1	0.893322	0	4
2027	7	2	0.927444	0	5
2027	7	3	0.961566	2	6
2027	7	4	0.995688	0	7
2027	7	5	0.029823	0	1
2027	7	6	0.063960	0	2
2027	7	7	0.098096	0	3
2027	7	8	0.132233	0	4
2027	7	9	0.166370	0	5
2027	7	10	0.200507	0	6
2027	7	11	0.234644	0	7
2027	7	12	0.268781	0	1
