# [1] = year, [2] = month, [3] = day, [4] = lunar phase,
# [5] = label (1 = full, 2 = new), 
# [6] = day of week (1 = monday, 7 = sunday) 
# 
# calculated in PST using the pyephem package.
# 
2064	1	1	0.409717	0	2
2064	1	2	0.443399	0	3
2064	1	3	0.477081	0	4
2064	1	4	0.510763	1	5
2064	1	5	0.544445	0	6
2064	1	6	0.578127	0	7
2064	1	7	0.611808	0	1
2064	1	8	0.645490	0	2
2064	1	9	0.679172	0	3
2064	1	10	0.712854	0	4
2064	1	11	0.746536	0	5
2064	1	12	0.780217	0	6
2064	1	13	0.813899	0	7
2064	1	14	0.847581	0	1
2064	1	15	0.881263	0	2
2064	1	16	0.914945	0	3
2064	1	17	0.948627	0	4
2064	1	18	0.982308	2	5
2064	1	19	0.015948	0	6
2064	1	20	0.049541	0	7
2064	1	21	0.083134	0	1
2064	1	22	0.116727	0	2
2064	1	23	0.150320	0	3
2064	1	24	0.183913	0	4
2064	1	25	0.217506	0	5
2064	1	26	0.251099	0	6
2064	1	27	0.284692	0	7
2064	1	28	0.318285	0	1
2064	1	29	0.351878	0	2
2064	1	30	0.385471	0	3
2064	1	31	0.419064	0	4
2064	2	1	0.452657	0	5
2064	2	2	0.486250	1	6
2064	2	3	0.519843	0	7
2064	2	4	0.553436	0	1
2064	2	5	0.587029	0	2
2064	2	6	0.620623	0	3
2064	2	7	0.654216	0	4
2064	2	8	0.687809	0	5
2064	2	9	0.721402	0	6
2064	2	10	0.754995	0	7
2064	2	11	0.788588	0	1
2064	2	12	0.822181	0	2
2064	2	13	0.855774	0	3
2064	2	14	0.889367	0	4
2064	2	15	0.922960	0	5
2064	2	16	0.956553	2	6
2064	2	17	0.990146	0	7
2064	2	18	0.023730	0	1
2064	2	19	0.057310	0	2
2064	2	20	0.090891	0	3
2064	2	21	0.124471	0	4
2064	2	22	0.158052	0	5
2064	2	23	0.191632	0	6
2064	2	24	0.225212	0	7
2064	2	25	0.258793	0	1
2064	2	26	0.292373	0	2
2064	2	27	0.325954	0	3
2064	2	28	0.359534	0	4
2064	2	29	0.393114	0	5
2064	3	1	0.426695	0	6
2064	3	2	0.460275	0	7
2064	3	3	0.493856	1	1
2064	3	4	0.527436	0	2
2064	3	5	0.561016	0	3
2064	3	6	0.594597	0	4
2064	3	7	0.628177	0	5
2064	3	8	0.661758	0	6
2064	3	9	0.695338	0	7
2064	3	10	0.728918	0	1
2064	3	11	0.762499	0	2
2064	3	12	0.796079	0	3
2064	3	13	0.829660	0	4
2064	3	14	0.863240	0	5
2064	3	15	0.896821	0	6
2064	3	16	0.930401	0	7
2064	3	17	0.963981	2	1
2064	3	18	0.997562	0	2
2064	3	19	0.031204	0	3
2064	3	20	0.064852	0	4
2064	3	21	0.098500	0	5
2064	3	22	0.132147	0	6
2064	3	23	0.165795	0	7
2064	3	24	0.199442	0	1
2064	3	25	0.233090	0	2
2064	3	26	0.266737	0	3
2064	3	27	0.300385	0	4
2064	3	28	0.334032	0	5
2064	3	29	0.367680	0	6
2064	3	30	0.401328	0	7
2064	3	31	0.434975	0	1
